date,home_score,away_score,rodada,home_team,away_team,ano,c_pontosmedio_all_home,c_pontosmedio_t1_home,c_pontosmedio_t5_home,c_pontosmedio_t10_home,c_preco_all_home,c_preco_t1_home,c_preco_t5_home,c_preco_t10_home,c_pontosmedio_all_away,c_pontosmedio_t1_away,c_pontosmedio_t5_away,c_pontosmedio_t10_away,c_preco_all_away,c_preco_t1_away,c_preco_t5_away,c_preco_t10_away,vencedor,home_vitoria,away_vitoria,home_pontos,away_pontos,home_golspro_m1,away_golspro_m1,home_golscon_m1,away_golscon_m1,home_vitoria_m1,away_vitoria_m1,home_pontos_m1,away_pontos_m1,home_golspro_m2,away_golspro_m2,home_golscon_m2,away_golscon_m2,home_vitoria_m2,away_vitoria_m2,home_pontos_m2,away_pontos_m2,home_golspro_m3,away_golspro_m3,home_golscon_m3,away_golscon_m3,home_vitoria_m3,away_vitoria_m3,home_pontos_m3,away_pontos_m3,home_golspro_m4,away_golspro_m4,home_golscon_m4,away_golscon_m4,home_vitoria_m4,away_vitoria_m4,home_pontos_m4,away_pontos_m4,home_golspro_m5,away_golspro_m5,home_golscon_m5,away_golscon_m5,home_vitoria_m5,away_vitoria_m5,home_pontos_m5,away_pontos_m5,home_golspro_a5,away_golspro_a5,home_golspro_a4,away_golspro_a4,home_golspro_a3,away_golspro_a3,home_golspro_a2,away_golspro_a2,home_golspro_a1,away_golspro_a1,home_golscon_a5,away_golscon_a5,home_golscon_a4,away_golscon_a4,home_golscon_a3,away_golscon_a3,home_golscon_a2,away_golscon_a2,home_golscon_a1,away_golscon_a1,home_vitoria_a5,away_vitoria_a5,home_vitoria_a4,away_vitoria_a4,home_vitoria_a3,away_vitoria_a3,home_vitoria_a2,away_vitoria_a2,home_vitoria_a1,away_vitoria_a1,home_pontos_a5,away_pontos_a5,home_pontos_a4,away_pontos_a4,home_pontos_a3,away_pontos_a3,home_pontos_a2,away_pontos_a2,home_pontos_a1,away_pontos_a1,c_pontosmedio_all_home_res,c_pontosmedio_t1_home_res,c_pontosmedio_t5_home_res,c_pontosmedio_t10_home_res,c_preco_all_home_res,c_preco_t1_home_res,c_preco_t5_home_res,c_preco_t10_home_res,c_pontosmedio_all_away_res,c_pontosmedio_t1_away_res,c_pontosmedio_t5_away_res,c_pontosmedio_t10_away_res,c_preco_all_away_res,c_preco_t1_away_res,c_preco_t5_away_res,c_preco_t10_away_res,preco_away_10,preco_home_10,dif_preco_10,prec_away_20,prec_home_20,home_saldo_a5,away_saldo_a5,testperc,a,train,test,p1,p2,b,placar_full,placar,placar2,previsao
08/08/2018 - 19:30,1,1,20,cea,san,2018,2.5684001,5.2600002,4.5780001,4.007,4.002162,11.15,8.0419998,6.9860001,2.5488,5.5,4.6139998,4.0510001,6.2444444,15.12,13.266,11.716,1,0,0,1,1,1,3,1,0,0,1,1,3,0,0,0,3,0,0,1,0,1,0,0,0,1,0,3,1,1,0,0,1,1,0,3,0,0,1,2,1,0,0,0,1,.60000002,.80000001,.75,.75,.66666669,1,.5,1.5,1,3,.60000002,1,.25,1,.33333334,1,.5,1.5,1,0,.40000001,.2,.5,.25,.33333334,.33333334,0,.5,0,1,1.6,1,2,1,1.6666666,1.3333334,1,1.5,1,3,-.2133055,-1.8159997,-1.2212,-.82430005,-.82776308,-3.7330005,-3.7844002,-3.0523999,-.16083501,-1.725,-1.0836002,-.67679995,1.0008842,.47499982,1.4999996,1.4917997,8,2,-6,12,1,1,0,.2,.41419315,1,,1,1,.85449892,11,4,3,
22/08/2018 - 21:00,1,1,20,par,sao,2018,1.7306452,5.6599998,4.5380001,3.5680001,3.9548485,9.4200001,7.8099999,6.4510002,3.3886206,8,6.4000001,5.6360002,6.0880556,12.79,12.012,11.175,1,0,0,1,1,0,2,1,0,0,1,0,3,1,3,1,1,0,1,1,3,0,2,1,1,0,1,0,3,0,2,3,0,0,1,0,3,0,1,2,2,0,0,0,0,.2,2,.25,2.25,.33333334,2.3333333,.5,2.5,0,2,1.6,.80000001,1.5,.5,1,.66666669,1,.5,1,0,0,.80000001,0,1,0,1,0,1,0,1,.2,2.4000001,.25,3,.33333334,3,.5,3,0,3,-1.0510604,-1.4160001,-1.2612,-1.2632999,-.87507653,-5.4629998,-4.0164003,-3.5873997,.6789856,.77499998,.70240009,.90820009,.84449536,-1.8550001,.2459999,.9508003,7,1,-6,10,1,0,0,.2,.95134777,1,,1,1,.75264663,11,4,3,
22/08/2018 - 21:00,0,0,20,cam,vas,2018,2.8996551,8.8599997,6.5300002,5.3150001,5.6951351,19.530001,14.298,11.852,1.6560606,8.5,5.3499999,4.0339999,4.3324447,18.17,10.288,8.6120005,1,0,0,1,1,3,1,0,1,1,0,3,1,3,0,0,1,1,0,3,0,0,1,1,2,0,0,0,0,2,1,2,4,0,0,1,0,2,0,0,1,1,0,3,0,2,.60000002,2,.75,2,.66666669,3,.5,3,1,.60000002,1.8,.75,2,.33333334,1.3333334,0,1,0,1,.60000002,0,.5,0,.66666669,0,1,0,1,0,2,.2,1.75,.25,2,.33333334,3,.5,3,1,.11794946,1.7839997,.73080015,.48370004,.86521006,4.6470008,2.4716003,1.8136002,-1.0535744,1.275,-.34760007,-.69380015,-.91111559,3.5250001,-1.478,-1.6121994,3,8,5,4,13,0,0,.2,.88748473,1,,0,0,.92640734,0,4,3,
22/08/2018 - 21:00,1,0,20,fla,vit,2018,3.594074,7.27,6.3740001,5.7199998,5.5486665,21.219999,15.316,13.148,2.1911428,6.0999999,4.7779999,4.0300002,3.9723914,10.76,9.1520004,7.5370002,0,1,0,3,0,0,0,3,3,0,0,0,0,1,0,0,4,1,0,3,0,0,1,2,1,0,0,0,1,4,0,1,4,1,0,3,0,1,1,1,0,0,1,1,3,1.2,.40000001,1.25,.25,.33333334,.33333334,.5,0,0,0,1.4,2.4000001,1.5,3,1.6666666,2.6666667,1.5,3.5,3,3,.40000001,.2,.5,0,.33333334,0,.5,0,0,0,1.4,.80000001,1.5,.25,1,.33333334,1.5,0,0,0,.81236839,.19399996,.57480001,.88869977,.71874142,6.3369994,3.4895999,3.1095998,-.51849222,-1.1250001,-.91960013,-.69779986,-1.2711688,-3.8849998,-2.6139998,-2.6871998,2,9,7,2,16,0,0,.2,.43545428,1,,1,0,.99036407,10,5,4,
25/08/2018 - 16:00,2,0,21,san,bah,2018,2.5488,5.5,4.6139998,4.0510001,6.2444444,15.12,13.266,11.716,2.4062068,7.25,5.9780002,4.7160001,4.83641,18.139999,12.766,10.325,0,1,0,3,0,1,0,1,1,0,0,1,0,3,1,0,1,1,0,3,1,0,1,3,0,0,1,0,3,0,1,0,1,0,0,1,1,0,2,1,2,0,0,0,1,.80000001,1,1,.75,1.3333334,.66666669,2,.5,1,0,1,1,1,.75,1.3333334,.66666669,.5,1,1,1,.2,.2,.25,.25,.33333334,.33333334,.5,0,0,0,1,1.2,1.25,1.25,1.3333334,1.3333334,2,.5,1,0,-.13715909,-1.7810001,-1.0478002,-.6688,.9997232,.15499982,1.3679998,1.4154997,-.37798324,.28399998,.19920015,-.1098999,.017356252,3.5359995,.94480008,.28859979,6,8,2,8,12,0,1,.2,.93863624,1,,2,0,.39944831,20,6,5,
27/08/2018 - 16:00,1,0,21,vit,cam,2018,2.0273683,6.0999999,4.8239999,4.059,3.8420832,12.07,9.2179995,7.573,3.0539286,8.8599997,6.3859997,5.243,5.7047224,19.530001,14.042,11.519,0,1,0,3,0,0,0,1,0,0,0,0,1,0,3,3,0,0,1,0,3,0,3,4,0,0,1,0,3,1,0,1,1,0,0,1,0,0,2,4,2,0,0,0,1,.2,1.6,.25,1.5,0,2,0,1.5,0,0,2.5999999,.60000002,2.25,.25,2.6666667,0,2,0,1,0,0,.40000001,0,.5,0,.66666669,0,.5,0,0,.2,1.6,.25,1.75,0,2.3333333,0,2,0,1,-.65859079,-1.1810002,-.83780015,-.6608001,-1.402638,-2.8950005,-2.6800005,-2.7275,.26973853,1.8939996,.60719967,.41710004,.88566864,4.9260006,2.2208002,1.4826,8,2,-6,12,2,0,0,.2,.12760673,1,,1,0,.75357157,10,5,4,
26/08/2018 - 11:00,1,0,21,sao,cea,2018,3.3072414,8,6.3579998,5.586,5.9083333,12.84,12.172,11.116,2.5684001,5.2600002,4.5780001,4.007,4.002162,11.15,8.0419998,6.9860001,0,1,0,3,0,1,1,1,1,0,0,1,1,2,1,0,1,1,0,3,1,3,0,1,0,1,0,3,1,2,1,1,0,1,1,3,3,2,1,0,0,1,1,3,3,2,.80000001,2,.75,2,.66666669,1.5,1,1,1,.60000002,.40000001,.75,.5,.66666669,.66666669,.5,1,1,1,.80000001,.40000001,.75,.25,.66666669,0,.5,0,0,0,2.5999999,1.8,2.5,1.5,2.3333333,1,2,1,1,1,.62128234,.71899992,.69619977,.86619985,.66361213,-2.125,.27399999,.81550026,-.21578994,-1.7059999,-1.2007999,-.81889999,-.81689179,-3.4540002,-3.7791998,-3.0504,2,7,5,1,11,0,0,.2,.91104537,1,,1,0,.77686095,10,5,4,
27/08/2018 - 19:00,3,1,21,vas,cha,2018,1.8660606,8.5200005,5.302,4.0890002,4.4906669,19.059999,10.468,8.849,2.1711111,4.1300001,3.7779999,3.4449999,3.8150001,9.1599998,8.1199999,7.02,0,1,0,3,0,0,2,0,1,0,1,1,3,1,0,1,2,0,0,1,0,0,2,1,1,0,1,0,3,1,1,2,1,0,0,0,1,1,1,4,1,0,0,0,1,.60000002,1.2,.5,1.25,.33333334,1.3333334,.5,1,0,2,1.6,1.2,1,1.25,.66666669,1.3333334,.5,1.5,0,1,0,.40000001,0,.5,0,.66666669,0,.5,0,1,.40000001,1.6,.5,1.75,.66666669,2,1,1.5,1,3,-.81989849,1.2390003,-.35979995,-.63079989,-.75405431,4.0949993,-1.4299996,-1.4514999,-.61307901,-2.836,-2.0008001,-1.3809,-1.0040537,-5.4440002,-3.7011998,-3.0164001,2,3,1,1,5,0,1,.2,.011892814,1,,3,1,.9676773,30,7,5,
27/08/2018 - 16:00,2,2,21,ame,fla,2018,2.2666667,6.21,5.2140002,4.3840003,4.8184443,16.58,12.172,10.713,3.6525927,7.0500002,6.5279999,5.961,5.6893334,21.049999,16.105999,13.878,1,0,0,1,1,2,1,0,0,1,1,3,3,0,0,0,3,0,0,1,0,0,1,1,0,0,1,0,3,0,0,0,2,0,0,1,0,1,4,0,1,1,1,3,3,.60000002,1.2,.5,.5,.66666669,.66666669,1,.5,2,1,.2,1.2,.25,1.25,.33333334,1,0,1.5,0,0,.40000001,.60000002,.25,.5,.33333334,.66666669,.5,.5,1,1,1.6,1.8,1.25,1.5,1.3333334,2,2,1.5,3,3,-.41929245,-1.0710001,-.44779977,-.33579978,-.42627689,1.6149999,.27399999,.41250038,.86840254,.084000155,.74919987,1.1351,.87027967,6.4459991,4.2847991,3.8416002,10,6,-4,17,9,0,1,.2,.99456728,1,,2,2,.89764732,22,4,3,
25/08/2018 - 21:00,2,1,21,cru,flu,2018,2.7567856,7.7199998,6.276,4.704,5.7902703,17.040001,12.988,10.87,2.53,7.48,5.6679997,4.4029999,4.8446155,15.8,12.728,9.9809999,0,1,0,3,0,1,1,1,0,0,1,1,3,1,0,1,0,0,0,1,1,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,1,0,0,2,1,0,0,0,0,.60000002,.40000001,.75,.5,.66666669,.33333334,1,.5,1,1,1.2,1,1,1,1,1,1,0,1,0,0,.2,0,.25,0,.33333334,0,.5,0,1,.60000002,1,.75,1.25,.66666669,1.3333334,1,2,1,3,.070826545,.43899971,.6142,-.015800094,.54554915,2.0750008,1.0899999,.56949997,-.25419012,.514,-.11080027,-.42290011,.025561666,1.1960003,.90679997,-.055400085,5,6,1,7,10,0,0,.2,.97036302,1,,2,1,.45146906,21,7,5,
25/08/2018 - 19:00,2,1,21,cap,gre,2018,2.6534615,5.3400002,4.7319999,4.2290001,4.1293879,12.04,10.848001,9.533,3.4990909,8.1300001,7.7540002,6.7280002,4.8611865,16.690001,15.462,13.925,0,1,0,3,0,1,1,2,1,0,0,0,1,3,1,0,0,1,1,3,3,0,4,0,0,0,1,1,3,0,2,0,0,0,1,1,3,4,1,0,1,1,0,3,1,1.6,1.8,1,2,1.3333334,2,2,1,1,1,.40000001,.40000001,.5,.25,.66666669,.33333334,1,.5,2,1,.40000001,.60000002,.25,.75,.33333334,.66666669,.5,.5,0,0,1.6,2.2,1.25,2.5,1.3333334,2.3333333,1.5,2,0,1,-.032497633,-1.941,-.92980015,-.49079999,-1.1153333,-2.9250002,-1.0499995,-.76749992,.71490079,1.164,1.9752002,1.9021002,.042132713,2.0860007,3.6408002,3.8886001,10,4,-6,17,7,0,0,.2,.93115944,1,,2,1,.26557645,21,7,5,
27/08/2018 - 19:00,0,0,21,int,pal,2018,3.6786668,10.1,8.1199999,6.6690001,6.5233335,18.540001,15.242001,13.03,3.7134616,8.0500002,6.6620002,5.743,6.2674999,14.82,13.77,12.245,1,0,0,1,1,1,2,0,0,1,1,3,3,1,3,0,0,1,1,3,3,3,1,0,0,1,1,3,3,1,0,0,0,1,0,3,1,3,3,0,0,1,1,3,3,1.8,1.8,1.5,1.5,1.6666666,2,1,2.5,1,2,0,0,0,0,0,0,0,0,0,0,1,.80000001,1,.75,1,1,1,1,1,1,3,2.5999999,3,2.5,3,3,3,3,3,3,.99270773,2.8190002,2.4582,1.9492,1.2786124,3.5750008,3.3440006,2.7294998,.92927152,1.0840001,.88320017,.91710007,1.4484462,.2159998,1.9487998,2.2085998,9,9,0,14,15,0,0,.2,.82072663,1,,0,0,.11040787,0,4,3,
25/08/2018 - 19:00,1,0,21,cor,par,2018,2.9351852,7.27,5.6220002,4.573,5.5623531,11.71,10.794,9.5640001,1.6490322,5.75,4.5640001,3.5569999,3.9029412,8.7799997,8.0439997,6.6370001,0,1,0,3,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,2,1,0,0,0,1,0,0,0,1,0,0,1,0,4,0,1,3,1,0,3,0,1,.40000001,.25,.5,.33333334,.66666669,0,.5,0,1,1,1.4,1,1,1.3333334,1,1,1,1,1,.2,0,0,0,0,0,0,0,0,0,.80000001,.40000001,.25,.5,0,.66666669,0,.5,0,1,.24922611,-.011000109,-.039799787,-.14680013,.31763199,-3.2550001,-1.1040003,-.73649979,-1.1351578,-1.2160001,-1.2147999,-1.2689,-.91611254,-5.8240004,-3.7772,-3.3994,1,4,3,1,7,1,0,.2,.79068857,1,,1,0,.38020897,10,5,4,
25/08/2018 - 21:00,2,0,21,bot,spo,2018,2.8193548,8.0500002,5.5560002,4.8540001,5.1378946,14.65,11.811999,10.040999,2.5980768,7.6999998,5.8920002,4.4559999,4.2666669,10.92,9.132,7.848,0,1,0,3,0,0,0,2,2,0,0,0,0,0,0,3,3,0,0,0,0,1,1,1,3,0,0,1,0,0,1,0,1,0,0,1,1,0,1,3,4,0,0,0,0,.2,.60000002,.25,.5,.33333334,.33333334,0,0,0,0,1.8,2.5999999,1.5,2.25,2,2.6666667,2.5,2.5,2,2,0,0,0,0,0,0,0,0,0,0,.40000001,.2,.5,.25,.33333334,0,0,0,0,0,.13339569,.76900011,-.10579977,.13420001,-.10682652,-.31500044,-.086000636,-.2595005,-.18611327,.73399979,.11320019,-.36990014,-.55238688,-3.6839998,-2.6891997,-2.1884,2,5,3,2,8,0,0,.2,.35960293,1,,2,0,.6963408,20,6,5,
01/09/2018 - 16:00,1,0,22,vit,ame,2018,2.3413513,6.6100001,5.6900001,4.6409998,4.0676088,11.7,9.5479994,7.8849998,2.1658621,5.8600001,4.8559999,4.0960002,4.4981818,11.37,10.714,9.7279997,0,1,0,3,0,1,2,0,2,1,0,3,1,0,2,1,0,0,1,0,3,0,0,3,0,0,0,0,1,0,0,4,1,0,0,0,0,1,0,1,0,0,0,1,1,.40000001,.80000001,.25,1,.33333334,1.3333334,.5,2,1,2,1.8,.60000002,2,.75,1.3333334,.66666669,.5,1,0,2,.2,.2,.25,.25,.33333334,.33333334,.5,.5,1,0,.80000001,1.2,.75,1.25,1,1.6666666,1.5,2,3,1,-.42370909,-.40899992,-.091799974,-.17570026,-.81643224,-2.7240002,-2.2426004,-2.2829001,-.55409747,-1.2189999,-.778,-.63769978,-.68312234,-3.5880001,-1.1676002,-.36340028,5,2,-3,7,3,0,0,.2,.88090718,1,,1,0,.58144253,10,5,4,
02/09/2018 - 16:00,2,0,22,cap,bah,2018,2.5270371,4.8899999,4.7220001,4.151,3.9344897,11.47,10.216,9.059,2.2644827,7.25,5.5419998,4.4229999,4.7535896,19.32,12.714,10.141,0,1,0,3,0,2,0,1,2,1,0,3,0,1,0,2,1,0,0,0,0,3,1,0,1,1,0,3,1,0,1,0,0,0,1,1,3,0,1,0,1,0,0,1,1,1.2,.60000002,1.5,.5,2,.33333334,1.5,0,2,0,.60000002,1,.75,1,1,1.3333334,1.5,1.5,1,2,.40000001,.2,.5,.25,.66666669,0,.5,0,1,0,1.6,1,1.75,1,2,.33333334,1.5,0,3,0,-.23802324,-2.1290002,-1.0597999,-.66570002,-.94955134,-2.9539998,-1.5746002,-1.1088998,-.45547682,.171,-.092000149,-.31070012,-.42771453,4.362,.83239985,.049599838,6,4,-2,8,5,0,0,.2,.1061274,1,,2,0,.99596059,20,6,5,
01/09/2018 - 16:00,4,0,22,gre,bot,2018,3.2764707,8.1300001,7.664,6.4320002,4.7294917,16.690001,15.432,13.54,2.9725001,8.0500002,5.6480002,4.9619999,5.3805261,14.68,12.03,10.332,0,1,0,3,0,1,2,2,0,0,1,0,3,1,0,1,2,0,0,1,0,1,0,0,3,1,0,3,0,4,1,0,1,1,0,3,1,2,0,0,0,1,0,3,1,1.8,.60000002,1.75,.75,1,.66666669,1,1,1,2,.60000002,1.2,.75,1.5,1,1.6666666,1.5,1,2,0,.60000002,.2,.5,.25,.33333334,.33333334,0,.5,0,1,2,1,1.75,1,1.3333334,1,.5,1.5,0,3,.5114103,1.1110001,1.8822,1.6153001,-.15454939,2.2660005,3.6414003,3.3721001,.25254053,.97100019,.014000272,.22829993,.19922189,-.27799958,.14839983,.24059983,6,10,4,8,17,0,0,.2,.82274169,1,,4,0,.75228989,30,6,5,
01/09/2018 - 21:00,1,1,22,cor,cam,2018,3.0151851,7.02,5.6199999,4.7119999,5.8291178,12.11,11.576,10.172,3.0310714,8.8599997,6.3059998,5.1300001,5.5866666,19.530001,13.606,11.31,1,0,0,1,1,1,0,0,1,1,0,3,0,0,0,1,0,0,0,0,1,0,3,1,0,0,1,0,3,1,3,2,0,0,1,0,3,0,0,0,1,0,0,1,0,.40000001,1.2,.5,1.5,.33333334,1,.5,0,1,0,.80000001,.40000001,1,.25,.66666669,.33333334,.5,.5,0,1,.2,.40000001,.25,.5,.33333334,.33333334,.5,0,1,0,.80000001,1.4,.75,1.75,1,1.3333334,1.5,.5,3,0,.25012475,.00099992752,-.16180015,-.10470016,.9450767,-2.3140004,-.21459961,.0041000368,.31111187,1.7809997,.67199981,.39630014,.40536243,4.572001,1.7244,1.2186005,7,5,-2,11,8,0,0,.2,.36680371,1,,1,1,.17191127,11,4,3,
02/09/2018 - 11:00,1,1,22,fla,cea,2018,3.5485184,7.3600001,6.4000001,5.8330002,5.6199999,22.9,16.049999,13.502,2.464,5.27,4.4500003,3.8970001,3.8834209,11.21,7.9559999,6.698,1,0,0,1,1,2,0,2,1,0,0,1,0,1,1,0,1,1,0,3,1,0,1,3,1,0,0,0,1,1,0,0,0,1,0,3,1,0,1,2,0,0,1,0,3,.80000001,.60000002,1,.5,1,.66666669,1.5,.5,2,0,1.4,.60000002,1.25,.75,1.6666666,1,1,1,2,1,.40000001,.2,.5,0,.33333334,0,.5,0,0,0,1.4,1.2,1.75,.75,1.3333334,.66666669,2,.5,1,0,.78345805,.34100008,.61820006,1.0163001,.73595881,8.4759998,4.2593994,3.3341,-.25595957,-1.809,-1.1839997,-.8366999,-1.2978833,-3.7479999,-3.9256001,-3.3934,1,10,9,1,17,0,1,.2,.57803094,1,,1,1,.12003874,11,4,3,
02/09/2018 - 16:00,1,1,22,sao,flu,2018,3.4355173,8,6.4959998,5.71,6.0933332,12.87,12.724,11.683001,2.375926,7.1799998,5.3979998,4.1890001,4.634872,15.42,12.04,9.4429998,1,0,0,1,1,1,1,0,2,1,0,3,0,1,1,1,0,0,1,1,3,2,0,0,0,1,0,3,1,3,0,1,3,1,0,3,0,2,1,1,1,1,0,3,1,1.8,.60000002,1.75,.5,1.3333334,.66666669,1,1,1,1,.60000002,1.2,.5,1.25,.33333334,.66666669,.5,1,0,2,.80000001,.2,.75,.25,.66666669,.33333334,.5,.5,1,0,2.5999999,1,2.5,1,2.3333333,1.3333334,2,1.5,3,0,.67045695,.98099995,.71419978,.8933,1.2092922,-1.5540001,.93340015,1.5151007,-.34403354,.10099983,-.23600021,-.54469985,-.5464322,.46200019,.15840006,-.64840013,4,8,4,6,12,0,0,.2,.60321736,1,,1,1,.6592347,11,4,3,
02/09/2018 - 19:00,0,0,22,cru,int,2018,2.7714286,8,6.2639999,4.7600002,5.9051352,18.299999,13.32,11.198999,3.6366668,10.1,7.9660001,6.6079998,6.5284615,18.959999,15.17,13.084,1,0,0,1,1,2,0,1,0,1,0,3,1,1,1,1,0,0,1,1,3,1,1,1,0,0,1,1,3,0,3,1,0,0,1,0,3,1,1,1,0,0,1,1,3,1,1.2,1,1.25,1.3333334,.66666669,1.5,.5,2,0,1,0,1,0,1,0,1,0,1,0,.2,.80000001,.25,.75,.33333334,.66666669,.5,.5,1,0,1.2,2.5999999,1.25,2.5,1.6666666,2.3333333,2,2,3,1,.0063682077,.98099995,.48219991,-.056699824,1.0210941,3.8759992,1.5293999,1.0310996,.91670722,3.0210004,2.332,1.8742999,1.3471572,4.0019994,3.2884002,2.9925997,9,7,-2,15,11,1,0,.2,.45791811,1,,0,0,.75466478,0,4,3,
02/09/2018 - 19:00,1,2,22,cha,pal,2018,2.0633333,4.1300001,3.5380001,3.253,3.7497618,9.1599998,8.1099997,7.1219997,3.7684615,6.77,6.322,5.7049999,6.2934999,14.82,13.564,12.008,2,0,1,0,3,1,0,3,0,0,0,0,1,2,2,1,0,1,1,3,3,0,3,2,0,0,1,0,3,2,1,1,0,1,1,3,3,1,0,1,0,0,0,1,1,1.2,1.2,1.25,1.5,1,1.6666666,1.5,1,1,0,1.6,0,1.75,0,2,0,2,0,3,0,.40000001,.60000002,.5,.75,.33333334,.66666669,.5,.5,0,0,1.4,2.2,1.5,2.5,1,2.3333333,1.5,2,0,1,-.70172709,-2.8889999,-2.2437999,-1.5637001,-1.1342793,-5.2639999,-3.6806002,-3.0459001,1.048502,-.30900002,.68800008,.97129995,1.1121957,-.13800021,1.6824002,1.9166005,8,2,-6,13,2,0,0,.2,.73369056,1,,1,2,.62570739,12,3,2,
02/09/2018 - 16:00,1,0,22,spo,par,2018,2.5169232,7.6999998,5.4720001,4.204,4.2533331,10.92,9.184,7.862,1.720625,5.75,4.6599998,3.7309999,3.9488235,8.8599997,7.848,6.5209999,0,1,0,3,0,0,0,2,1,0,0,0,0,0,1,2,1,0,0,0,1,0,0,3,1,0,0,0,0,1,1,3,1,0,0,0,1,1,0,1,1,0,0,1,0,.40000001,.40000001,.25,.5,0,.33333334,0,.5,0,0,2.2,1,2.5,1,2.3333333,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,.2,.40000001,0,.5,0,.33333334,0,.5,0,0,-.24813719,.68099976,-.30979991,-.61270005,-.63070798,-3.5039999,-2.6065998,-2.3058999,-.99933451,-1.329,-.9740001,-1.0027,-1.2324808,-6.098,-4.0335999,-3.5704,1,2,1,1,2,0,0,.2,.14053929,1,,1,0,.17214951,10,5,4,
01/09/2018 - 19:00,0,3,22,vas,san,2018,2.1548388,8.3500004,5.9520001,4.4710002,4.6581397,18.120001,11.746,9.6549997,2.8,5.6999998,5.1919999,4.5959997,6.3049998,15.41,13.174,11.649,2,0,1,0,3,3,2,1,0,1,1,3,3,0,1,0,1,0,0,1,1,1,3,1,0,0,1,1,3,0,0,1,3,0,0,0,0,1,0,2,0,0,0,0,1,1,1.2,1,1.5,1.3333334,2,1.5,1.5,3,2,1,.80000001,.75,1,.66666669,.33333334,.5,.5,1,0,.2,.40000001,.25,.5,.33333334,.66666669,.5,.5,1,1,1,1.6,1.25,1.75,1.6666666,2.3333333,2,2,3,3,-.61022156,1.3310003,.17020011,-.34569985,-.2259014,3.6960008,-.044599533,-.51290017,.080040395,-1.3790002,-.44200006,-.13770024,1.1236956,.45199996,1.2923999,1.5576003,8,5,-3,12,7,1,0,.2,.11809566,1,,0,3,.75566238,2,2,2,
05/09/2018 - 21:00,2,0,23,pal,cap,2018,3.6288462,6.3400002,5.8120003,5.2690001,6.125,14.82,13.444,11.859,2.8,8.1999998,5.612,4.8719997,4.1492157,12.72,10.984,9.743,0,1,0,3,0,2,2,1,0,1,1,3,3,0,2,0,1,0,1,1,3,2,1,0,2,1,0,3,0,3,3,0,0,1,1,3,3,1,0,0,0,1,0,3,1,1.6,1.6,1.75,2,1.3333334,1.6666666,1,2,2,2,.2,.60000002,.25,.75,.33333334,1,.5,.5,1,0,.80000001,.60000002,.75,.75,.66666669,.66666669,.5,1,1,1,2.5999999,2,2.5,2.25,2.3333333,2,2,3,3,3,.90556526,-.74099982,.24660024,.5807001,.9341644,-.48200026,1.5084002,1.7489003,-.025373315,1.0439998,-.24900007,-.041600227,-.74101412,-1.7049998,-.68639982,-.41989994,5,8,3,7,13,0,0,.2,.092570089,1,,2,0,.0015984508,20,6,5,
05/09/2018 - 21:00,1,1,23,par,cha,2018,1.7677419,5.71,4.71,3.812,4.1276469,9.25,8.1999998,6.7010002,2.047931,4.4000001,3.822,3.454,3.698,9.1599998,7.816,7.0089998,1,0,0,1,1,0,1,1,2,0,0,0,0,0,1,1,3,0,0,0,0,1,2,1,1,0,1,1,3,0,0,1,2,0,0,0,0,1,2,1,1,0,1,1,3,.40000001,1.2,.25,1,.33333334,1.3333334,0,1,0,1,1,1.8,1,2,1,2,1,2.5,1,2,0,.40000001,0,.25,0,.33333334,0,0,0,0,.40000001,1.2,.25,.75,.33333334,1,0,0,0,0,-.95553899,-1.3709999,-.85539997,-.87629992,-1.0631887,-6.052,-3.7356002,-3.4090998,-.77744234,-2.7559998,-2.039,-1.4596,-1.1922299,-5.2650003,-3.8544002,-3.1539001,1,1,0,1,1,0,0,.2,.62562156,1,,1,1,.11579561,11,4,3,
05/09/2018 - 20:00,2,1,23,cea,cor,2018,2.6729167,5.8899999,4.6820002,4.1209998,4.1978946,13.43,9.0419998,7.5929999,2.8682144,6.1199999,5.4099998,4.5739999,5.757647,11.79,11.452,10.06,0,1,0,3,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,3,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,2,0,0,1,0,.60000002,.60000002,.75,.5,.66666669,.66666669,.5,1,1,1,.80000001,1,1,.75,1,.66666669,1,.5,1,1,0,.2,0,.25,0,.33333334,0,.5,0,0,.80000001,.80000001,.75,1,.66666669,1.3333334,.5,2,1,1,-.050364278,-1.1910001,-.88339984,-.56730014,-.99294102,-1.8719996,-2.8936002,-2.5171001,.042841099,-1.0360001,-.45100021,-.33960009,.86741722,-2.6350002,-.21840039,-.10289955,5,2,-3,8,2,0,0,.2,.3470487,1,,2,1,.6938625,21,7,5,
